,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,fold,data_year
9324,joygre1,[],['call'],-0.2725,30.0592,Chlorocichla laetissima,Joyful Greenbul,Brian Cox,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.0,https://www.xeno-canto.org/113439,joygre1/XC113439.ogg,4,2023
9325,joygre1,[],['call'],0.226,34.8846,Chlorocichla laetissima,Joyful Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/346066,joygre1/XC346066.ogg,3,2023
9326,joygre1,[],['call'],0.226,34.8846,Chlorocichla laetissima,Joyful Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/346067,joygre1/XC346067.ogg,4,2023
9327,joygre1,[],['song'],-1.2043,34.941,Chlorocichla laetissima,Joyful Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/363785,joygre1/XC363785.ogg,0,2023
9328,joygre1,[],['song'],0.2403,34.8684,Chlorocichla laetissima,Joyful Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/364329,joygre1/XC364329.ogg,4,2023
9329,joygre1,[],['call'],1.134,35.1824,Chlorocichla laetissima,Joyful Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/537157,joygre1/XC537157.ogg,0,2023
9330,joygre1,['yewgre1'],['song'],0.352,34.861,Chlorocichla laetissima,Joyful Greenbul,Scott Connop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/555858,joygre1/XC555858.ogg,3,2023
9331,kerspa2,[],"['call', 'song']",-1.229,36.79,Passer rufocinctus,Kenya Rufous Sparrow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/131992,kerspa2/XC131992.ogg,4,2023
9332,kerspa2,[],"['call', 'song']",-1.229,36.79,Passer rufocinctus,Kenya Rufous Sparrow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/131993,kerspa2/XC131993.ogg,1,2023
9333,kerspa2,[],['Call'],-0.4487,36.2639,Passer rufocinctus,Kenya Rufous Sparrow,Allen T. Chartier,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,https://www.xeno-canto.org/18468,kerspa2/XC18468.ogg,0,2023
9334,kerspa2,[],['song'],-1.4139,36.8998,Passer rufocinctus,Kenya Rufous Sparrow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/194531,kerspa2/XC194531.ogg,0,2023
9335,kerspa2,"['abhori1', 'egygoo']",['song'],-0.6675,36.3188,Passer rufocinctus,Kenya Rufous Sparrow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/206019,kerspa2/XC206019.ogg,4,2023
9336,kerspa2,[],['song'],-0.4487,36.2639,Passer rufocinctus,Kenya Rufous Sparrow,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/212516,kerspa2/XC212516.ogg,0,2023
9337,kerspa2,['varsun2'],['song'],-0.4487,36.2639,Passer rufocinctus,Kenya Rufous Sparrow,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/212517,kerspa2/XC212517.ogg,4,2023
9338,kerspa2,[],['song'],-0.4487,36.2639,Passer rufocinctus,Kenya Rufous Sparrow,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/212518,kerspa2/XC212518.ogg,4,2023
9339,kerspa2,"['combul2', 'varsun2']",['song'],-0.4487,36.2639,Passer rufocinctus,Kenya Rufous Sparrow,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/212519,kerspa2/XC212519.ogg,4,2023
9340,kerspa2,"['egygoo', 'gbesta1', 'ratcis1', 'supsta1']",['call'],0.0033,36.9454,Passer rufocinctus,Kenya Rufous Sparrow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/239827,kerspa2/XC239827.ogg,4,2023
9341,kerspa2,[],['call'],-0.405,36.9647,Passer rufocinctus,Kenya Rufous Sparrow,Ciira Maina,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/301377,kerspa2/XC301377.ogg,1,2023
9342,kerspa2,[],['call'],-0.1566,37.0114,Passer rufocinctus,Kenya Rufous Sparrow,Patrick Blake,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/315427,kerspa2/XC315427.ogg,0,2023
9343,kerspa2,[],"['call', 'female', 'juvenile', 'male']",-1.2639,36.7684,Passer rufocinctus,Kenya Rufous Sparrow,Anne ,Creative Commons Attribution-ShareAlike 4.0,2.0,https://www.xeno-canto.org/364472,kerspa2/XC364472.ogg,2,2023
9344,kerspa2,[],['call'],-3.0966,37.6611,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/374072,kerspa2/XC374072.ogg,1,2023
9345,kerspa2,[],['call'],-2.9965,37.6244,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/382313,kerspa2/XC382313.ogg,2,2023
9346,kerspa2,[],['call'],-2.9965,37.6244,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/382316,kerspa2/XC382316.ogg,2,2023
9347,kerspa2,[],['call'],-1.2126,36.8117,Passer rufocinctus,Kenya Rufous Sparrow,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/395956,kerspa2/XC395956.ogg,0,2023
9348,kerspa2,"['didcuc1', 'ratcis1', 'whbcan1', 'yenspu1']",['song'],-2.8145,37.4113,Passer rufocinctus,Kenya Rufous Sparrow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/397521,kerspa2/XC397521.ogg,0,2023
9349,kerspa2,[],['song'],-0.3255,36.9325,Passer rufocinctus,Kenya Rufous Sparrow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/398560,kerspa2/XC398560.ogg,0,2023
9350,kerspa2,[],['song'],-1.3123,36.706,Passer rufocinctus,Kenya Rufous Sparrow,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/409991,kerspa2/XC409991.ogg,0,2023
9351,kerspa2,[],['call'],-3.3823,35.6283,Passer rufocinctus,Kenya Rufous Sparrow,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/428223,kerspa2/XC428223.ogg,3,2023
9352,kerspa2,[],['call'],-3.0675,36.7057,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/444426,kerspa2/XC444426.ogg,2,2023
9353,kerspa2,[],['call'],-3.0675,36.7057,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/444427,kerspa2/XC444427.ogg,4,2023
9354,kerspa2,[],['call'],-2.5477,36.7873,Passer rufocinctus,Kenya Rufous Sparrow,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/472384,kerspa2/XC472384.ogg,1,2023
9355,kerspa2,[],['call'],-1.5138,37.0511,Passer rufocinctus,Kenya Rufous Sparrow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/523622,kerspa2/XC523622.ogg,0,2023
9356,kerspa2,[],['call'],-1.5138,37.0511,Passer rufocinctus,Kenya Rufous Sparrow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/524173,kerspa2/XC524173.ogg,1,2023
9357,kerspa2,[],['call'],-1.5138,37.0511,Passer rufocinctus,Kenya Rufous Sparrow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/524174,kerspa2/XC524174.ogg,3,2023
9358,kerspa2,[],['call'],-3.3991,36.2643,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/527141,kerspa2/XC527141.ogg,2,2023
9359,kerspa2,[],['call'],-2.9858,37.5975,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/581942,kerspa2/XC581942.ogg,2,2023
9360,kerspa2,[],"['adult', 'call', 'flight call']",-2.9858,37.5975,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/600157,kerspa2/XC600157.ogg,3,2023
9361,kerspa2,[],"['adult', 'call', 'sex uncertain']",-2.814,37.5034,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/600794,kerspa2/XC600794.ogg,2,2023
9362,kerspa2,[],"['adult', 'call', 'male']",-2.9858,37.5975,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/607235,kerspa2/XC607235.ogg,1,2023
9363,kerspa2,[],"['call', 'female', 'life stage uncertain', 'male']",-2.9858,37.5975,Passer rufocinctus,Kenya Rufous Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/622844,kerspa2/XC622844.ogg,1,2023
9364,kerspa2,[],[''],-0.5253,36.5891,Passer rufocinctus,Kenya Rufous Sparrow,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/749257,kerspa2/XC749257.ogg,1,2023
9365,klacuc1,[],"['call', 'juvenile']",-4.8223,38.4997,Chrysococcyx klaas,Klaas's Cuckoo,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/116764,klacuc1/XC116764.ogg,1,2023
9366,klacuc1,[],['song'],6.192,10.4648,Chrysococcyx klaas,Klaas's Cuckoo,Michał Budka,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/120990,klacuc1/XC120990.ogg,3,2023
9367,klacuc1,"['afecuc1', 'combul2', 'egygoo', 'grbcam1']",['song'],0.064,32.479,Chrysococcyx klaas,Klaas's Cuckoo,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/138406,klacuc1/XC138406.ogg,2,2023
9368,klacuc1,['yertin1'],['song'],3.8449,11.3543,Chrysococcyx klaas,Klaas's Cuckoo,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/194271,klacuc1/XC194271.ogg,4,2023
9369,klacuc1,[],['song'],-17.9115,25.8278,Chrysococcyx klaas,Klaas's Cuckoo,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/203037,klacuc1/XC203037.ogg,3,2023
9370,klacuc1,[],['song'],-17.9115,25.8278,Chrysococcyx klaas,Klaas's Cuckoo,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/203040,klacuc1/XC203040.ogg,1,2023
9371,klacuc1,"['ndcsun2', 'reedov1', 'yertin1']","['male', 'song']",3.3456,8.646,Chrysococcyx klaas,Klaas's Cuckoo,Jacob C. Cooper,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/209711,klacuc1/XC209711.ogg,2,2023
9372,klacuc1,[],['call'],-33.3128,26.1365,Chrysococcyx klaas,Klaas's Cuckoo,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/252049,klacuc1/XC252049.ogg,4,2023
9373,klacuc1,[],['song'],3.3802,11.4652,Chrysococcyx klaas,Klaas's Cuckoo,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/286392,klacuc1/XC286392.ogg,1,2023
9374,klacuc1,[],['Song'],-24.991037,31.587925,Chrysococcyx klaas,Klaas's Cuckoo,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/28650,klacuc1/XC28650.ogg,2,2023
9375,klacuc1,[],['song'],1.7158,31.5418,Chrysococcyx klaas,Klaas's Cuckoo,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/289773,klacuc1/XC289773.ogg,4,2023
9376,klacuc1,[],['call'],-25.6897,27.2511,Chrysococcyx klaas,Klaas's Cuckoo,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/298807,klacuc1/XC298807.ogg,0,2023
9377,klacuc1,['yewgre1'],['song'],6.15,-1.35,Chrysococcyx klaas,Klaas's Cuckoo,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/301509,klacuc1/XC301509.ogg,2,2023
9378,klacuc1,[],['song'],9.3949,-4.1813,Chrysococcyx klaas,Klaas's Cuckoo,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/316680,klacuc1/XC316680.ogg,2,2023
9379,klacuc1,[],['song'],5.387,-4.0533,Chrysococcyx klaas,Klaas's Cuckoo,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/328370,klacuc1/XC328370.ogg,4,2023
9380,klacuc1,"['amesun2', 'egygoo', 'somgre1']",['song'],-33.594,26.8969,Chrysococcyx klaas,Klaas's Cuckoo,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/332853,klacuc1/XC332853.ogg,4,2023
9381,klacuc1,"['beasun2', 'combul2']",['song'],12.4674,-16.787,Chrysococcyx klaas,Klaas's Cuckoo,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/338493,klacuc1/XC338493.ogg,1,2023
9382,klacuc1,['vilwea1'],['song'],12.5578,-16.5335,Chrysococcyx klaas,Klaas's Cuckoo,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/338694,klacuc1/XC338694.ogg,0,2023
9383,klacuc1,[],['song'],12.4674,-16.787,Chrysococcyx klaas,Klaas's Cuckoo,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/339470,klacuc1/XC339470.ogg,0,2023
9384,klacuc1,"['carcha1', 'somgre1']",['song'],-33.4594,26.6067,Chrysococcyx klaas,Klaas's Cuckoo,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/340556,klacuc1/XC340556.ogg,2,2023
9385,klacuc1,[],['call'],-31.9487,25.5405,Chrysococcyx klaas,Klaas's Cuckoo,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/342483,klacuc1/XC342483.ogg,4,2023
9386,klacuc1,[],['song'],5.387,-4.0533,Chrysococcyx klaas,Klaas's Cuckoo,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/347628,klacuc1/XC347628.ogg,4,2023
9387,klacuc1,[],['call'],-1.2639,36.7684,Chrysococcyx klaas,Klaas's Cuckoo,Anne Ndung'u,Creative Commons Attribution-ShareAlike 4.0,2.0,https://www.xeno-canto.org/368138,klacuc1/XC368138.ogg,0,2023
9388,klacuc1,[],['song'],10.7345,-4.7945,Chrysococcyx klaas,Klaas's Cuckoo,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/378542,klacuc1/XC378542.ogg,2,2023
9389,klacuc1,[],['song'],-10.7644,25.6804,Chrysococcyx klaas,Klaas's Cuckoo,Robert Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/395190,klacuc1/XC395190.ogg,4,2023
9390,klacuc1,[],"['male', 'song']",5.407,-1.4471,Chrysococcyx klaas,Klaas's Cuckoo,Peter de Rouw,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/397378,klacuc1/XC397378.ogg,2,2023
9391,klacuc1,[],['song'],5.3703,-1.3626,Chrysococcyx klaas,Klaas's Cuckoo,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/404190,klacuc1/XC404190.ogg,1,2023
9392,klacuc1,[],"['call', 'song']",-3.8054,39.833,Chrysococcyx klaas,Klaas's Cuckoo,Anne Ndung'u,Creative Commons Attribution-ShareAlike 4.0,3.0,https://www.xeno-canto.org/404431,klacuc1/XC404431.ogg,3,2023
9393,klacuc1,"['combul2', 'grbcam1', 'gyhspa1']",['song'],13.3485,-13.3765,Chrysococcyx klaas,Klaas's Cuckoo,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/421470,klacuc1/XC421470.ogg,2,2023
9394,klacuc1,[],['call'],-34.0199,25.4489,Chrysococcyx klaas,Klaas's Cuckoo,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/430020,klacuc1/XC430020.ogg,4,2023
9395,klacuc1,[],['song'],13.2818,-16.5489,Chrysococcyx klaas,Klaas's Cuckoo,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/440201,klacuc1/XC440201.ogg,0,2023
9396,klacuc1,[],['call'],-26.7872,26.5561,Chrysococcyx klaas,Klaas's Cuckoo,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/444805,klacuc1/XC444805.ogg,1,2023
9397,klacuc1,[],['song'],9.6467,-1.7606,Chrysococcyx klaas,Klaas's Cuckoo,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/45758,klacuc1/XC45758.ogg,1,2023
9398,klacuc1,[],['song'],-3.3603,35.7998,Chrysococcyx klaas,Klaas's Cuckoo,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/459154,klacuc1/XC459154.ogg,4,2023
9399,klacuc1,"['grbcam1', 'wlwwar']",['song'],-17.4009,30.5691,Chrysococcyx klaas,Klaas's Cuckoo,Rick Nuttall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/460929,klacuc1/XC460929.ogg,3,2023
9400,klacuc1,[],['song'],-1.7351,36.3591,Chrysococcyx klaas,Klaas's Cuckoo,Albert Vrielink ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/497009,klacuc1/XC497009.ogg,2,2023
9401,klacuc1,['yertin1'],['song'],6.0608,12.8222,Chrysococcyx klaas,Klaas's Cuckoo,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/502901,klacuc1/XC502901.ogg,3,2023
9402,klacuc1,[],"['adult', 'male', 'song']",2.2952,15.7122,Chrysococcyx klaas,Klaas's Cuckoo,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/506077,klacuc1/XC506077.ogg,1,2023
9403,klacuc1,[],"['adult', 'male', 'song']",2.3108,15.6452,Chrysococcyx klaas,Klaas's Cuckoo,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/506095,klacuc1/XC506095.ogg,2,2023
9404,klacuc1,['egygoo'],['song'],-21.2853,31.9139,Chrysococcyx klaas,Klaas's Cuckoo,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/513802,klacuc1/XC513802.ogg,0,2023
9405,klacuc1,[],"['adult', 'call']",-26.6633,26.4831,Chrysococcyx klaas,Klaas's Cuckoo,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/520413,klacuc1/XC520413.ogg,3,2023
9406,klacuc1,[],"['adult', 'male', 'song']",3.8891,11.5103,Chrysococcyx klaas,Klaas's Cuckoo,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/530133,klacuc1/XC530133.ogg,1,2023
9407,klacuc1,[],"['adult', 'call', 'sex uncertain']",9.9219,39.0555,Chrysococcyx klaas,Klaas's Cuckoo,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/530441,klacuc1/XC530441.ogg,3,2023
9408,klacuc1,[],['song'],-0.5636,34.1117,Chrysococcyx klaas,Klaas's Cuckoo,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/537136,klacuc1/XC537136.ogg,1,2023
9409,klacuc1,[],['song'],0.1416,34.0234,Chrysococcyx klaas,Klaas's Cuckoo,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/537450,klacuc1/XC537450.ogg,0,2023
9410,klacuc1,[],"['sex uncertain', 'song']",-2.9433,37.5081,Chrysococcyx klaas,Klaas's Cuckoo,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/600815,klacuc1/XC600815.ogg,3,2023
9411,klacuc1,[],"['adult', 'call', 'male']",,,Chrysococcyx klaas,Klaas's Cuckoo,Neville du Toit,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/607609,klacuc1/XC607609.ogg,2,2023
9412,klacuc1,"['brctch1', 'brubru1']","['adult', 'song']",-26.7894,26.5584,Chrysococcyx klaas,Klaas's Cuckoo,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/611690,klacuc1/XC611690.ogg,4,2023
9413,klacuc1,[],"['male', 'song']",17.6375,42.9036,Chrysococcyx klaas,Klaas's Cuckoo,Gregory Askew,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/650034,klacuc1/XC650034.ogg,2,2023
9414,klacuc1,['carwoo1'],"['adult', 'call', 'sex uncertain']",-26.7364,26.7085,Chrysococcyx klaas,Klaas's Cuckoo,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/680902,klacuc1/XC680902.ogg,3,2023
9415,klacuc1,[],['song'],-12.8604,28.3559,Chrysococcyx klaas,Klaas's Cuckoo,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/682335,klacuc1/XC682335.ogg,3,2023
9416,klacuc1,['somgre1'],['song'],-33.6706,26.6437,Chrysococcyx klaas,Klaas's Cuckoo,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/684232,klacuc1/XC684232.ogg,0,2023
9417,klacuc1,[],[''],-2.9858,37.5975,Chrysococcyx klaas,Klaas's Cuckoo,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/694796,klacuc1/XC694796.ogg,0,2023
9418,klacuc1,[],[''],-0.5204,37.4539,Chrysococcyx klaas,Klaas's Cuckoo,Albert :-),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/725194,klacuc1/XC725194.ogg,2,2023
9419,klacuc1,[],[''],11.8067,13.1962,Chrysococcyx klaas,Klaas's Cuckoo,Sun Madakan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/734483,klacuc1/XC734483.ogg,1,2023
9420,klacuc1,[],[''],-0.7257,36.436,Chrysococcyx klaas,Klaas's Cuckoo,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://xeno-canto.org/750202,klacuc1/XC750202.ogg,2,2023
9421,kvbsun1,[],['song'],4.864,39.312,Anthreptes orientalis,Eastern Violet-backed Sunbird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267764,kvbsun1/XC267764.ogg,2,2023
9422,kvbsun1,[],['call'],4.864,39.312,Anthreptes orientalis,Eastern Violet-backed Sunbird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267766,kvbsun1/XC267766.ogg,3,2023
9423,kvbsun1,[],['call'],4.7351,39.2277,Anthreptes orientalis,Eastern Violet-backed Sunbird,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/267767,kvbsun1/XC267767.ogg,1,2023
9424,kvbsun1,[],['call'],-1.5765,36.6316,Anthreptes orientalis,Eastern Violet-backed Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/344743,kvbsun1/XC344743.ogg,4,2023
9425,kvbsun1,[],['call'],-2.651,37.187,Anthreptes orientalis,Eastern Violet-backed Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/373647,kvbsun1/XC373647.ogg,3,2023
9426,kvbsun1,"['reedov1', 'spmthr1']",['call'],-3.3603,35.7998,Anthreptes orientalis,Eastern Violet-backed Sunbird,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/459159,kvbsun1/XC459159.ogg,1,2023
9427,kvbsun1,[],"['adult', 'call', 'female']",-2.9965,37.6244,Anthreptes orientalis,Eastern Violet-backed Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/578595,kvbsun1/XC578595.ogg,0,2023
9428,kvbsun1,[],"['adult', 'call', 'female']",-2.9965,37.6244,Anthreptes orientalis,Eastern Violet-backed Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/578596,kvbsun1/XC578596.ogg,1,2023
9429,kvbsun1,[],[''],4.434,38.275,Anthreptes orientalis,Eastern Violet-backed Sunbird,Brian Henderson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/699711,kvbsun1/XC699711.ogg,1,2023
